inst_code,institute_name,place,dist,coed,type,year_of_estb,branch,branch_name,oc_boys,oc_girls,bc_a_boys,bc_a_girls,bc_b_boys,bc_b_girls,bc_c_boys,bc_c_girls,bc_d_boys,bc_d_girls,bc_e_boys,bc_e_girls,sc_boys,sc_girls,st_boys,st_girls,ews_gen_ou,ews_girls_ou,tuition_fee,affiliated_to,source_year
SVIT,"SWAMI VIVEKANANDA INST OF
TECHNOLOGY",SECUNDERABAD,HYD,COED,PVT,2004,CSC,"COMPUTER SCIENCE AND
ENGINEERING (CYBER SECURITY)",98571.0,98571,111715.0,112117,107266.0,112719,98571.0,119073,100132.0,113115,106641.0,106641,117785.0,117785,118559.0,118595,109414.0,109414,79350,JNTUH,2021
SVIT,"SWAMI VIVEKANANDA INST OF
TECHNOLOGY",SECUNDERABAD,HYD,COED,PVT,2004,CSD,"COMPUTER SCIENCE AND
ENGINEERING (DATA SCIENCE)",49542.0,69990,85294.0,106424,91756.0,96400,109817.0,109817,99033.0,101729,88143.0,95664,119206.0,119614,117341.0,117520,95101.0,108461,79350,JNTUH,2021
SVIT,"SWAMI VIVEKANANDA INST OF
TECHNOLOGY",SECUNDERABAD,HYD,COED,PVT,2004,CSM,"COMPUTER SCIENCE AND
ENGINEERING (ARTIFICIAL
INTELLIGENCE AND MACHINE
LEARNING)",72808.0,72808,108594.0,108594,106901.0,106901,72808.0,72808,112739.0,112739,109129.0,109129,121467.0,121467,119991.0,121385,80271.0,80271,79350,JNTUH,2021
SVIT,"SWAMI VIVEKANANDA INST OF
TECHNOLOGY",SECUNDERABAD,HYD,COED,PVT,2004,CSO,"COMPUTER SCIENCE AND
ENGINEERING (IOT)",76964.0,76964,108101.0,108101,113043.0,113043,76964.0,76964,108707.0,108707,81891.0,81891,112999.0,112999,113830.0,113830,94418.0,94418,79350,JNTUH,2021
SVSE,"SVS GRP OF INSTNS - SVS INST OF
TECH",HANAMKONDA,HNK,COED,PVT,2008,CIV,CIVIL ENGINEERING,120107.0,120107,120107.0,120107,120107.0,120107,120107.0,120107,120107.0,120107,120107.0,120107,120107.0,120107,120107.0,120107,120107.0,120107,60000,JNTUH,2021
SVSE,"SVS GRP OF INSTNS - SVS INST OF
TECH",HANAMKONDA,HNK,COED,PVT,2008,CSE,"COMPUTER SCIENCE AND
ENGINEERING",62592.0,65549,112996.0,112996,108370.0,113283,62592.0,106945,77625.0,81692,71227.0,71227,95641.0,112993,116722.0,116722,62592.0,97197,60000,JNTUH,2021
SVSE,"SVS GRP OF INSTNS - SVS INST OF
TECH",HANAMKONDA,HNK,COED,PVT,2008,CSM,"COMPUTER SCIENCE AND
ENGINEERING (ARTIFICIAL
INTELLIGENCE AND MACHINE
LEARNING)",85346.0,85346,110618.0,110618,111559.0,111559,85346.0,85346,104631.0,104631,85346.0,107209,120259.0,121095,109281.0,117367,85346.0,85346,60000,JNTUH,2021
SVSE,"SVS GRP OF INSTNS - SVS INST OF
TECH",HANAMKONDA,HNK,COED,PVT,2008,ECE,"ELECTRONICS AND
COMMUNICATION ENGINEERING",53034.0,61841,84846.0,109354,99754.0,105625,53034.0,61841,103123.0,103123,53034.0,61841,121092.0,121092,118358.0,118358,53034.0,61841,60000,JNTUH,2021
SVSE,"SVS GRP OF INSTNS - SVS INST OF
TECH",HANAMKONDA,HNK,COED,PVT,2008,EEE,"ELECTRICAL AND ELECTRONICS
ENGINEERING",120764.0,120764,120764.0,120764,120764.0,120764,120764.0,120764,120764.0,120764,120764.0,120764,120764.0,120764,120764.0,120764,120764.0,120764,60000,JNTUH,2021
SVSE,"SVS GRP OF INSTNS - SVS INST OF
TECH",HANAMKONDA,HNK,COED,PVT,2008,MEC,MECHANICAL ENGINEERING,81191.0,81191,81191.0,81191,98784.0,98784,81191.0,81191,81191.0,81191,81191.0,81191,86678.0,86678,81191.0,81191,81191.0,81191,60000,JNTUH,2021
SWIT,"SWATHI INST OF TECHNOLOGY
SCI",HAYATHNAGAR,RR,COED,PVT,2009,CSE,"COMPUTER SCIENCE AND
ENGINEERING",107312.0,107312,107312.0,107312,107312.0,107312,107312.0,107312,107312.0,107312,107312.0,107312,107312.0,107312,107312.0,107312,107312.0,107312,50000,OU,2021
TCEK,"TRINITY COLLEGE OF
ENGINEERING AND TECHNOLOGY",PEDDAPALLY,PDL,COED,PVT,2008,AIM,"ARTIFICIAL INTELLIGENCE AND
MACHINE LEARNING",88956.0,88956,88956.0,88956,88956.0,88956,88956.0,88956,88956.0,88956,88956.0,88956,88956.0,88956,88956.0,88956,88956.0,88956,50000,JNTUH,2021
TCEK,"TRINITY COLLEGE OF
ENGINEERING AND TECHNOLOGY",PEDDAPALLY,PDL,COED,PVT,2008,CSE,"COMPUTER SCIENCE AND
ENGINEERING",64471.0,64471,102242.0,102242,105957.0,109069,75207.0,75207,74973.0,74973,64471.0,110115,120247.0,120247,95184.0,95184,113758.0,113758,50000,JNTUH,2021
TCEK,"TRINITY COLLEGE OF
ENGINEERING AND TECHNOLOGY",PEDDAPALLY,PDL,COED,PVT,2008,ECE,"ELECTRONICS AND
COMMUNICATION ENGINEERING",103898.0,103898,112843.0,112843,103898.0,104460,103898.0,103898,112663.0,112663,103898.0,103898,103898.0,103898,103898.0,103898,103898.0,103898,50000,JNTUH,2021
TCEK,"TRINITY COLLEGE OF
ENGINEERING AND TECHNOLOGY",PEDDAPALLY,PDL,COED,PVT,2008,EEE,"ELECTRICAL AND ELECTRONICS
ENGINEERING",109851.0,109851,109851.0,109851,109851.0,109851,109851.0,109851,109851.0,109851,109851.0,109851,109851.0,109851,109851.0,109851,109851.0,109851,50000,JNTUH,2021
TCTK,"TRINITY COLLEGE OF
ENGINEERING AND TECHNOLOGY",KARIMNAGAR,KRM,COED,PVT,2008,AIM,"ARTIFICIAL INTELLIGENCE AND
MACHINE LEARNING",119337.0,119337,119337.0,119337,119337.0,119337,119337.0,119337,119337.0,119337,119337.0,119337,119337.0,119337,119337.0,119337,119337.0,119337,52000,JNTUH,2021
TCTK,"TRINITY COLLEGE OF
ENGINEERING AND TECHNOLOGY",KARIMNAGAR,KRM,COED,PVT,2008,CSE,"COMPUTER SCIENCE AND
ENGINEERING",55952.0,55952,91794.0,110868,88125.0,88125,55952.0,55952,101387.0,101387,55952.0,112096,107931.0,107931,116458.0,116458,55952.0,91986,52000,JNTUH,2021
TCTK,"TRINITY COLLEGE OF
ENGINEERING AND TECHNOLOGY",KARIMNAGAR,KRM,COED,PVT,2008,ECE,"ELECTRONICS AND
COMMUNICATION ENGINEERING",116800.0,116800,116800.0,116800,116800.0,116800,116800.0,116800,116800.0,116800,116800.0,116800,116800.0,116800,116800.0,116800,116800.0,116800,52000,JNTUH,2021
TKEM,"TEEGALA KRISHNA REDDY
ENGINEERING COLLEGE
(AUTONOMOUS)",MIRPET,RR,COED,PVT,2005,AIM,"ARTIFICIAL INTELLIGENCE AND
MACHINE LEARNING",51914.0,61735,92468.0,113091,93499.0,114862,51914.0,61735,71323.0,111005,103124.0,103124,117164.0,120743,94117.0,118052,67481.0,67481,65000,JNTUH,2021
TKEM,"TEEGALA KRISHNA REDDY
ENGINEERING COLLEGE
(AUTONOMOUS)",MIRPET,RR,COED,PVT,2005,CIV,CIVIL ENGINEERING,106874.0,106874,106874.0,106874,106874.0,106874,106874.0,106874,106874.0,106874,106874.0,106874,106874.0,106874,106874.0,106874,106874.0,106874,65000,JNTUH,2021
TKEM,"TEEGALA KRISHNA REDDY
ENGINEERING COLLEGE
(AUTONOMOUS)",MIRPET,RR,COED,PVT,2005,CSE,"COMPUTER SCIENCE AND
ENGINEERING",32280.0,37739,74488.0,79418,53085.0,53085,87762.0,87762,41093.0,41141,76656.0,77917,87047.0,115128,57868.0,94684,43591.0,43591,65000,JNTUH,2021
TKEM,"TEEGALA KRISHNA REDDY
ENGINEERING COLLEGE
(AUTONOMOUS)",MIRPET,RR,COED,PVT,2005,CSG,COMPUTER SCIENCE & DESIGN,117645.0,117645,117645.0,117645,117645.0,117645,117645.0,117645,117645.0,117645,117645.0,117645,117645.0,117645,117645.0,117645,117645.0,117645,65000,JNTUH,2021
TKEM,"TEEGALA KRISHNA REDDY
ENGINEERING COLLEGE
(AUTONOMOUS)",MIRPET,RR,COED,PVT,2005,ECE,"ELECTRONICS AND
COMMUNICATION ENGINEERING",65171.0,65171,96384.0,107109,95049.0,106026,101308.0,105631,100616.0,107875,96155.0,106785,120354.0,120354,118445.0,118445,86572.0,111843,65000,JNTUH,2021
TKEM,"TEEGALA KRISHNA REDDY
ENGINEERING COLLEGE
(AUTONOMOUS)",MIRPET,RR,COED,PVT,2005,EEE,"ELECTRICAL AND ELECTRONICS
ENGINEERING",59503.0,101770,59503.0,101770,110237.0,110237,59503.0,101770,59503.0,101770,59503.0,101770,59503.0,101770,120964.0,120964,103783.0,103783,65000,JNTUH,2021
TKEM,"TEEGALA KRISHNA REDDY
ENGINEERING COLLEGE
(AUTONOMOUS)",MIRPET,RR,COED,PVT,2005,INF,INFORMATION TECHNOLOGY,35957.0,43162,83906.0,83906,70276.0,74828,35957.0,43162,63032.0,77432,35957.0,43162,120748.0,120748,88593.0,96763,48233.0,49463,65000,JNTUH,2021
TKRC,"T K R COLLEGE OF ENGG AND
TECHNOLOGY (AUTONOMOUS)",MIRPET,RR,COED,PVT,2002,CIV,CIVIL ENGINEERING,61777.0,61777,68011.0,68011,100076.0,100076,61777.0,61777,61777.0,61777,91629.0,91629,120937.0,120937,117143.0,117143,78000.0,78000,70000,JNTUH,2021
TKRC,"T K R COLLEGE OF ENGG AND
TECHNOLOGY (AUTONOMOUS)",MIRPET,RR,COED,PVT,2002,CSD,"COMPUTER SCIENCE AND
ENGINEERING (DATA SCIENCE)",38638.0,44561,80799.0,92213,55600.0,66640,38638.0,55200,50672.0,51603,55361.0,73322,119848.0,119848,67542.0,110855,47385.0,47433,70000,JNTUH,2021
TKRC,"T K R COLLEGE OF ENGG AND
TECHNOLOGY (AUTONOMOUS)",MIRPET,RR,COED,PVT,2002,CSE,"COMPUTER SCIENCE AND
ENGINEERING",22793.0,23637,47610.0,65116,38617.0,39853,58475.0,58475,33926.0,37244,49086.0,49086,69096.0,83813,47935.0,58242,27488.0,33960,70000,JNTUH,2021
TKRC,"T K R COLLEGE OF ENGG AND
TECHNOLOGY (AUTONOMOUS)",MIRPET,RR,COED,PVT,2002,CSM,"COMPUTER SCIENCE AND
ENGINEERING (ARTIFICIAL
INTELLIGENCE AND MACHINE
LEARNING)",37926.0,37926,86310.0,86310,49803.0,64201,83662.0,83662,47577.0,55417,60714.0,70757,116773.0,117366,72491.0,118022,46778.0,46778,70000,JNTUH,2021
TKRC,"T K R COLLEGE OF ENGG AND
TECHNOLOGY (AUTONOMOUS)",MIRPET,RR,COED,PVT,2002,ECE,"ELECTRONICS AND
COMMUNICATION ENGINEERING",47418.0,55335,114697.0,114697,77018.0,89670,47418.0,76272,66794.0,97438,102510.0,112755,120575.0,121118,100542.0,119067,66442.0,77562,70000,JNTUH,2021
TKRC,"T K R COLLEGE OF ENGG AND
TECHNOLOGY (AUTONOMOUS)",MIRPET,RR,COED,PVT,2002,EEE,"ELECTRICAL AND ELECTRONICS
ENGINEERING",119983.0,119983,119983.0,119983,119983.0,119983,119983.0,119983,119983.0,119983,119983.0,119983,119983.0,119983,119983.0,119983,119983.0,119983,70000,JNTUH,2021
TKRC,"T K R COLLEGE OF ENGG AND
TECHNOLOGY (AUTONOMOUS)",MIRPET,RR,COED,PVT,2002,INF,INFORMATION TECHNOLOGY,29339.0,30650,50237.0,62213,52784.0,64299,29339.0,30650,48928.0,60323,71403.0,76569,117509.0,117509,69079.0,69079,35036.0,35036,70000,JNTUH,2021
TKRC,"T K R COLLEGE OF ENGG AND
TECHNOLOGY (AUTONOMOUS)",MIRPET,RR,COED,PVT,2002,MEC,MECHANICAL ENGINEERING,41651.0,88319,41651.0,88319,88955.0,104078,41651.0,88319,77922.0,88319,41651.0,88319,121229.0,121229,119212.0,119212,41651.0,88319,70000,JNTUH,2021
TKRP,"TEEGALA KRISHNA REDDY
COLLEGE OF PHARMACY",MIRPET,RR,COED,PVT,2007,PHM,B. PHARMACY (M.P.C. STREAM),58309.0,58309,58309.0,58309,58309.0,58309,58309.0,58309,58309.0,58309,58309.0,58309,119079.0,119079,58309.0,58309,58309.0,58309,53000,JNTUH,2021
TMLP,TIRUMALA COLL OF PHARMACY,NIZAMABAD,NZB,COED,PVT,2008,PHM,B. PHARMACY (M.P.C. STREAM),113143.0,113143,113143.0,113143,113143.0,113143,113143.0,113143,113143.0,113143,113143.0,113143,113143.0,113143,113143.0,113143,113143.0,113143,50000,JNTUH,2021
TPCE,"TALLA PADMAVATHI COLL OF
ENGINEERING",KAZIPET,HNK,COED,PVT,2008,CIV,CIVIL ENGINEERING,120200.0,120200,120200.0,120200,120200.0,120200,120200.0,120200,120200.0,120200,120200.0,120200,120200.0,120200,120200.0,120200,120200.0,120200,61000,JNTUH,2021
TPCE,"TALLA PADMAVATHI COLL OF
ENGINEERING",KAZIPET,HNK,COED,PVT,2008,CSE,"COMPUTER SCIENCE AND
ENGINEERING",64620.0,90356,119788.0,119788,121395.0,121395,65787.0,90356,107902.0,107902,110838.0,110838,119124.0,120735,118237.0,120228,67391.0,107818,61000,JNTUH,2021
TPCE,"TALLA PADMAVATHI COLL OF
ENGINEERING",KAZIPET,HNK,COED,PVT,2008,CSM,"COMPUTER SCIENCE AND
ENGINEERING (ARTIFICIAL
INTELLIGENCE AND MACHINE
LEARNING)",64010.0,64010,64010.0,102908,107565.0,112597,64010.0,64010,91312.0,109234,64010.0,64010,121246.0,121246,117234.0,121029,64010.0,64010,61000,JNTUH,2021
TPCE,"TALLA PADMAVATHI COLL OF
ENGINEERING",KAZIPET,HNK,COED,PVT,2008,ECE,"ELECTRONICS AND
COMMUNICATION ENGINEERING",119498.0,119498,119498.0,119498,119498.0,119498,119498.0,119498,119498.0,119498,119498.0,119498,119498.0,119810,119498.0,119498,119498.0,119498,61000,JNTUH,2021
TRPM,"TEEGALA RAMI REDDY COLL OF
PHARMACY",MIRPET,RR,COED,PVT,2006,PHM,B. PHARMACY (M.P.C. STREAM),72883.0,72883,72883.0,72883,72883.0,72883,72883.0,72883,72883.0,72883,72883.0,72883,72883.0,72883,72883.0,72883,72883.0,72883,55000,JNTUH,2021
UCPB,UNITY COLLEGE OF PHARMACY,BHONGIR,YBG,COED,PVT,2007,PHM,B. PHARMACY (M.P.C. STREAM),74878.0,74878,74878.0,74878,74878.0,74878,74878.0,74878,74878.0,74878,74878.0,74878,74878.0,74878,74878.0,74878,74878.0,74878,52000,JNTUH,2021
VAGE,"VAAGDEVI COLLEGE OF
ENGINEERING",WARANGAL,WGL,COED,PVT,1998,CIV,CIVIL ENGINEERING,63024.0,63024,77581.0,77581,98951.0,100942,63024.0,63024,102991.0,102991,110021.0,110021,120894.0,120894,117634.0,117634,94820.0,94820,86000,JNTUH,2021
VAGE,"VAAGDEVI COLLEGE OF
ENGINEERING",WARANGAL,WGL,COED,PVT,1998,CSD,"COMPUTER SCIENCE AND
ENGINEERING (DATA SCIENCE)",56282.0,56282,95905.0,104294,77678.0,98324,68551.0,68551,70113.0,72500,76195.0,111225,118381.0,120742,91289.0,108447,79289.0,79289,86000,JNTUH,2021
VAGE,"VAAGDEVI COLLEGE OF
ENGINEERING",WARANGAL,WGL,COED,PVT,1998,CSE,"COMPUTER SCIENCE AND
ENGINEERING",42869.0,42869,74522.0,74522,53418.0,58411,42869.0,67180,47800.0,57695,62119.0,62119,84226.0,115438,73227.0,73227,66478.0,70108,86000,JNTUH,2021
VAGE,"VAAGDEVI COLLEGE OF
ENGINEERING",WARANGAL,WGL,COED,PVT,1998,CSM,"COMPUTER SCIENCE AND
ENGINEERING (ARTIFICIAL
INTELLIGENCE AND MACHINE
LEARNING)",45926.0,48368,79632.0,102650,62686.0,62686,72602.0,72602,64818.0,73152,50326.0,77547,102333.0,115992,92180.0,111186,79749.0,86279,86000,JNTUH,2021
VAGE,"VAAGDEVI COLLEGE OF
ENGINEERING",WARANGAL,WGL,COED,PVT,1998,ECE,"ELECTRONICS AND
COMMUNICATION ENGINEERING",23643.0,28203,96217.0,109430,86453.0,103481,23643.0,28203,78226.0,89142,84041.0,111513,117967.0,117967,91055.0,91055,98700.0,111908,86000,JNTUH,2021
VAGE,"VAAGDEVI COLLEGE OF
ENGINEERING",WARANGAL,WGL,COED,PVT,1998,EEE,"ELECTRICAL AND ELECTRONICS
ENGINEERING",61411.0,61411,106134.0,113003,114891.0,114891,61411.0,61411,100375.0,108386,102825.0,102825,121268.0,121374,115728.0,118873,61411.0,108021,86000,JNTUH,2021
VAGE,"VAAGDEVI COLLEGE OF
ENGINEERING",WARANGAL,WGL,COED,PVT,1998,MEC,MECHANICAL ENGINEERING,83322.0,83322,83322.0,83322,88831.0,88831,83322.0,83322,92821.0,92821,104939.0,104939,110405.0,110405,120849.0,120849,83322.0,83322,86000,JNTUH,2021
VAGP,VAGDEVI COLLEGE OF PHARMACY,HANAMKONDA,HNK,COED,PVT,1997,PHD,PHARM - D (M.P.C. STREAM),61827.0,61827,61827.0,61827,61827.0,61827,61827.0,61827,61827.0,61827,61827.0,61827,111314.0,115530,78111.0,78111,61827.0,61827,68000,KU,2021
VASV,"VASAVI COLLEGE OF
ENGINEERING",HYDERABAD,HYD,COED,PVT,1981,CIV,CIVIL ENGINEERING,17156.0,17156,49423.0,49784,46467.0,46467,17156.0,95062,51697.0,56445,17156.0,39107,47140.0,96371,28904.0,64343,61189.0,111720,130000,OU,2021
VASV,"VASAVI COLLEGE OF
ENGINEERING",HYDERABAD,HYD,COED,PVT,1981,CSE,"COMPUTER SCIENCE AND
ENGINEERING",1931.0,2121,4165.0,5583,3080.0,3725,5455.0,5455,2056.0,3959,5456.0,5456,12149.0,15845,10733.0,12032,2058.0,2375,130000,OU,2021
VASV,"VASAVI COLLEGE OF
ENGINEERING",HYDERABAD,HYD,COED,PVT,1981,CSM,"COMPUTER SCIENCE AND
ENGINEERING (ARTIFICIAL
INTELLIGENCE AND MACHINE
LEARNING)",2567.0,2881,4921.0,8064,3704.0,4075,2567.0,2881,3311.0,4731,7323.0,7323,13496.0,13634,15747.0,28192,2832.0,2881,130000,OU,2021
VASV,"VASAVI COLLEGE OF
ENGINEERING",HYDERABAD,HYD,COED,PVT,1981,ECE,"ELECTRONICS AND
COMMUNICATION ENGINEERING",6990.0,8024,19114.0,19114,9434.0,14941,27892.0,27892,12297.0,13100,16447.0,35714,31784.0,37223,21829.0,21829,8226.0,8582,130000,OU,2021
VASV,"VASAVI COLLEGE OF
ENGINEERING",HYDERABAD,HYD,COED,PVT,1981,EEE,"ELECTRICAL AND ELECTRONICS
ENGINEERING",9025.0,9025,53266.0,53266,38697.0,61382,9025.0,26642,24406.0,24406,47543.0,47543,48254.0,77105,24909.0,34100,17360.0,27910,130000,OU,2021
VASV,"VASAVI COLLEGE OF
ENGINEERING",HYDERABAD,HYD,COED,PVT,1981,INF,INFORMATION TECHNOLOGY,4058.0,4949,11227.0,14107,6545.0,8162,18445.0,18445,7366.0,9223,9846.0,24419,23692.0,25051,21108.0,35420,4772.0,4989,130000,OU,2021
VASV,"VASAVI COLLEGE OF
ENGINEERING",HYDERABAD,HYD,COED,PVT,1981,MEC,MECHANICAL ENGINEERING,29156.0,29156,67404.0,72279,72212.0,100571,53229.0,53229,36848.0,54855,96902.0,96902,58118.0,117168,51650.0,112735,82044.0,82044,130000,OU,2021
VBEC,"VIGNANA BHARATHI
ENGINEERING COLLEGE",IBRAHIMPATAN,RR,COED,PVT,2004,CSC,"COMPUTER SCIENCE AND
ENGINEERING (CYBER SECURITY)",68484.0,68484,68484.0,85003,105228.0,105228,68484.0,68484,104630.0,104630,99043.0,99043,121061.0,121061,68484.0,68484,101047.0,101047,62000,JNTUH,2021
VBEC,"VIGNANA BHARATHI
ENGINEERING COLLEGE",IBRAHIMPATAN,RR,COED,PVT,2004,CSD,"COMPUTER SCIENCE AND
ENGINEERING (DATA SCIENCE)",62487.0,62487,62487.0,62487,107344.0,107344,62487.0,62487,76634.0,76634,62487.0,103981,119080.0,119080,103431.0,103431,62487.0,62487,62000,JNTUH,2021
VBEC,"VIGNANA BHARATHI
ENGINEERING COLLEGE",IBRAHIMPATAN,RR,COED,PVT,2004,CSE,"COMPUTER SCIENCE AND
ENGINEERING",37532.0,61365,85454.0,93019,80562.0,82926,70182.0,70182,71477.0,84165,111347.0,111347,118700.0,120091,66966.0,120368,62538.0,75340,62000,JNTUH,2021
VBEC,"VIGNANA BHARATHI
ENGINEERING COLLEGE",IBRAHIMPATAN,RR,COED,PVT,2004,CSM,"COMPUTER SCIENCE AND
ENGINEERING (ARTIFICIAL
INTELLIGENCE AND MACHINE
LEARNING)",49954.0,49954,49954.0,51231,106284.0,106284,49954.0,49954,108441.0,108441,49954.0,49954,53902.0,53902,102897.0,102897,100280.0,100280,62000,JNTUH,2021
VBEC,"VIGNANA BHARATHI
ENGINEERING COLLEGE",IBRAHIMPATAN,RR,COED,PVT,2004,CSO,"COMPUTER SCIENCE AND
ENGINEERING (IOT)",36498.0,36498,36498.0,36498,36498.0,100372,36498.0,36498,36498.0,36498,36498.0,36498,79899.0,79899,113467.0,113467,36498.0,36498,62000,JNTUH,2021
VBEC,"VIGNANA BHARATHI
ENGINEERING COLLEGE",IBRAHIMPATAN,RR,COED,PVT,2004,ECE,"ELECTRONICS AND
COMMUNICATION ENGINEERING",118280.0,118280,118280.0,118280,118280.0,118280,118280.0,118280,118280.0,118280,118280.0,118280,118280.0,118280,118280.0,118280,118280.0,118280,62000,JNTUH,2021
VBIT,"VIGNAN BHARATI INSTITUTE OF
TECHNOLOGY (AUTONOMOUS)",GHATKESAR,MDL,COED,PVT,2004,CIV,CIVIL ENGINEERING,101063.0,101063,101063.0,101063,107970.0,107970,101063.0,101063,105196.0,105196,101063.0,101063,113811.0,116389,119299.0,119299,101063.0,101063,85000,JNTUH,2021
VBIT,"VIGNAN BHARATI INSTITUTE OF
TECHNOLOGY (AUTONOMOUS)",GHATKESAR,MDL,COED,PVT,2004,CSB,"COMPUTER SCIENCE AND
BUSINESS SYSTEM",37856.0,37856,97353.0,111799,66259.0,78498,45018.0,45018,66062.0,66062,104778.0,104778,118887.0,120019,115926.0,115926,47087.0,54070,85000,JNTUH,2021
VBIT,"VIGNAN BHARATI INSTITUTE OF
TECHNOLOGY (AUTONOMOUS)",GHATKESAR,MDL,COED,PVT,2004,CSC,"COMPUTER SCIENCE AND
ENGINEERING (CYBER SECURITY)",4836.0,40889,69509.0,95210,58457.0,58457,4836.0,40889,42890.0,56129,63852.0,70345,81157.0,117082,52455.0,52455,41738.0,46244,85000,JNTUH,2021
VBIT,"VIGNAN BHARATI INSTITUTE OF
TECHNOLOGY (AUTONOMOUS)",GHATKESAR,MDL,COED,PVT,2004,CSD,"COMPUTER SCIENCE AND
ENGINEERING (DATA SCIENCE)",35244.0,37303,67878.0,87166,57625.0,60183,35244.0,103611,45791.0,45791,111214.0,111214,109221.0,120947,91973.0,99852,37327.0,37327,85000,JNTUH,2021
VBIT,"VIGNAN BHARATI INSTITUTE OF
TECHNOLOGY (AUTONOMOUS)",GHATKESAR,MDL,COED,PVT,2004,CSE,"COMPUTER SCIENCE AND
ENGINEERING",21441.0,21441,53710.0,55503,37816.0,39520,55380.0,112824,35282.0,35282,55158.0,92688,61640.0,61640,40537.0,63668,27741.0,27741,85000,JNTUH,2021
VBIT,"VIGNAN BHARATI INSTITUTE OF
TECHNOLOGY (AUTONOMOUS)",GHATKESAR,MDL,COED,PVT,2004,CSM,"COMPUTER SCIENCE AND
ENGINEERING (ARTIFICIAL
INTELLIGENCE AND MACHINE
LEARNING)",30850.0,30850,82464.0,82464,49899.0,55951,57846.0,57846,39847.0,53186,89808.0,89808,93655.0,108939,71239.0,94794,36067.0,38012,85000,JNTUH,2021
VBIT,"VIGNAN BHARATI INSTITUTE OF
TECHNOLOGY (AUTONOMOUS)",GHATKESAR,MDL,COED,PVT,2004,ECE,"ELECTRONICS AND
COMMUNICATION ENGINEERING",38787.0,38787,95886.0,113475,98273.0,115120,72516.0,72516,69311.0,79156,94632.0,95570,118560.0,120992,79117.0,121010,59303.0,59303,85000,JNTUH,2021
VBIT,"VIGNAN BHARATI INSTITUTE OF
TECHNOLOGY (AUTONOMOUS)",GHATKESAR,MDL,COED,PVT,2004,EEE,"ELECTRICAL AND ELECTRONICS
ENGINEERING",37380.0,37380,61423.0,61423,91432.0,91432,37380.0,37380,110257.0,110257,37380.0,37380,117158.0,121258,73782.0,73782,61269.0,61269,85000,JNTUH,2021
VBIT,"VIGNAN BHARATI INSTITUTE OF
TECHNOLOGY (AUTONOMOUS)",GHATKESAR,MDL,COED,PVT,2004,INF,INFORMATION TECHNOLOGY,29929.0,37351,97358.0,108442,66047.0,70320,29929.0,41031,48626.0,52414,64739.0,92484,116714.0,119922,73760.0,119742,40447.0,45568,85000,JNTUH,2021
VBIT,"VIGNAN BHARATI INSTITUTE OF
TECHNOLOGY (AUTONOMOUS)",GHATKESAR,MDL,COED,PVT,2004,MEC,MECHANICAL ENGINEERING,46380.0,46380,86955.0,86955,84574.0,84574,83807.0,83807,110981.0,110981,46380.0,46380,74876.0,74876,89306.0,89306,46380.0,46380,85000,JNTUH,2021
VCET,"VISWESWARAYA COLL OF ENGG
AND TECHNOLOGY",IBRAHIMPATAN,RR,COED,PVT,2007,CIV,CIVIL ENGINEERING,64181.0,64181,64181.0,64181,64181.0,64181,64181.0,64181,64181.0,64181,64181.0,64181,64181.0,64181,64181.0,64181,64181.0,64181,54000,JNTUH,2021
VCET,"VISWESWARAYA COLL OF ENGG
AND TECHNOLOGY",IBRAHIMPATAN,RR,COED,PVT,2007,CSE,"COMPUTER SCIENCE AND
ENGINEERING",65372.0,81663,109287.0,110889,100853.0,113731,65372.0,81663,90110.0,113098,90637.0,108286,117370.0,117810,100545.0,118246,106563.0,106563,54000,JNTUH,2021
VCET,"VISWESWARAYA COLL OF ENGG
AND TECHNOLOGY",IBRAHIMPATAN,RR,COED,PVT,2007,CSM,"COMPUTER SCIENCE AND
ENGINEERING (ARTIFICIAL
INTELLIGENCE AND MACHINE
LEARNING)",96770.0,100305,96770.0,100305,103968.0,103968,96770.0,100305,101475.0,111149,96770.0,100305,119646.0,119904,116216.0,116216,99047.0,100305,54000,JNTUH,2021
VCET,"VISWESWARAYA COLL OF ENGG
AND TECHNOLOGY",IBRAHIMPATAN,RR,COED,PVT,2007,ECE,"ELECTRONICS AND
COMMUNICATION ENGINEERING",120908.0,120908,120908.0,120908,120908.0,120908,120908.0,120908,120908.0,120908,120908.0,120908,120908.0,120908,120908.0,120908,120908.0,120908,54000,JNTUH,2021
VCET,"VISWESWARAYA COLL OF ENGG
AND TECHNOLOGY",IBRAHIMPATAN,RR,COED,PVT,2007,EEE,"ELECTRICAL AND ELECTRONICS
ENGINEERING",106331.0,106331,106331.0,106331,106331.0,106331,106331.0,106331,106331.0,106331,106331.0,106331,106331.0,106331,106331.0,106331,106331.0,106331,54000,JNTUH,2021
VCET,"VISWESWARAYA COLL OF ENGG
AND TECHNOLOGY",IBRAHIMPATAN,RR,COED,PVT,2007,MEC,MECHANICAL ENGINEERING,110996.0,110996,110996.0,110996,110996.0,110996,110996.0,110996,110996.0,110996,110996.0,110996,110996.0,110996,110996.0,110996,110996.0,110996,54000,JNTUH,2021
VCOP,"SRI VENKATESWARA COLLEGE OF
PHARMACY",MADHAPUR,RR,COED,PVT,1995,PHD,PHARM - D (M.P.C. STREAM),81760.0,81760,81760.0,81760,81760.0,81760,81760.0,81760,81760.0,81760,81760.0,81760,81760.0,81760,81760.0,81760,81760.0,81760,75000,OU,2021
